bankcd,banknm,rivnm,rivdv,banklr,staddr,stchm,stchs,edaddr,edchm,edchs,len,plfwv,plfwl,plrivwith,bankwith,inslp,outslp,sttmx,sttmy,edtmx,edtmy,outstn,instn,gatecnt,pgatecnt,pipecnt,pumtcnt,bodysf,etcsf,mngrdtp,bkrdtp,hgebmttp,hgebmtst,bedtp,bedst,lwebmttp,lwebmtst,waystn,crstp,bedsoil
402128010002,곡성좌안3제,곡성천,지방2급,좌,전라남도 곡성군 곡성읍 서계리,34,93,전라남도 곡성군 곡성읍 구원리,31,43,350,50,108.13-105.59,,3,,,,,,,,,,,,,,,,,,,,,,,,,
402128010003,곡성좌안4제,곡성천,지방2급,좌,전라남도 곡성군 곡성읍 서계리,37,85,전라남도 곡성군 곡성읍 서계리,36,82,103,,118.46-121.05,,3,,,,,,,,,,,,,,,,,,,,,,,,,
402128010004,곡성좌안5제,곡성천,지방2급,좌,전라남도 곡성군 곡성읍 서계리,41,37,전라남도 곡성군 곡성읍 서계리,38,16,321,23,123.63-133.20,,3,,,,,,,,,,,,,,,,,,,,,,,,,
402128010005,곡성좌안6제,곡성천,지방2급,좌,전라남도 곡성군 곡성읍 서계리,43,62,전라남도 곡성군 곡성읍 서계리,42,6,156,23,137.38-141.55,,3,,,,,,,,,,,,,,,,,,,,,,,,,
402128010006,곡성우안1제,곡성천,지방2급,좌,전라남도 곡성군 곡성읍 구원리,1,8,전라남도 곡성군 곡성읍 묘천리,0,0,108,165,68.63-69.53,,3,,,,,,,,,,,,,,,,,,,,,,,,,
402128010007,곡성우안2제,곡성천,지방2급,좌,전라남도 곡성군 곡성읍 구원리,36,60,전라남도 곡성군 곡성읍 구원리,5,53,3207,,73.20-118.46,,3,,,,,,,,,,,,,,,,,,,,,,,,,
402128010008,곡성우안3제,곡성천,지방2급,좌,전라남도 곡성군 곡성읍 구원리,42,51,전라남도 곡성군 곡성읍 구원리,37,63,588,,118.46-133.20,,3,,,,,,,,,,,,,,,,,,,,,,,,,
402128010009,곡성우안4제,곡성천,지방2급,좌,전라남도 곡성군 곡성읍 사계리,44,20,전라남도 곡성군 곡성읍 구원리,43,45,75,23,137.38-146.90,,3,,,,,,,,,,,,,,,,,,,,,,,,,
402129010000,원봉좌안1지구,월봉천,지방2급,좌,전라남도 곡성군 곡성읍 월봉리,0,150,전라남도 곡성군 곡성읍 월봉리,0,0,150,90,71.49-74.32,,3,,,,,,,,,,,,,,,,,,,,,,,,,
402129010001,월봉좌안2지구,월봉천,지방2급,좌,전라남도 곡성군 곡성읍 월봉리,2,110,전라남도 곡성군 곡성읍 월봉리,1,150,260,90,81.34-86.26,,3,,,,,,,,,,,,,,,,,,,,,,,,,
402129010002,월봉좌안3지구,월봉천,지방2급,좌,전라남도 곡성군 곡성읍 월봉리,4,175,전라남도 곡성군 곡성읍 월봉리,4,50,125,90,97.67-102.39,,3,,,,,,,,,,,,,,,,,,,,,,,,,
402129010003,월봉좌안4지구,월봉천,지방2급,좌,전라남도 곡성군 곡성읍 월봉리,5,190,전라남도 곡성군 곡성읍 월봉리,5,130,60,90,109.35-112.08,,3,,,,,,,,,,,,,,,,,,,,,,,,,
402129010004,월봉우안1지구,월봉천,지방2급,좌,전라남도 곡성군 곡성읍 구원리,1,170,전라남도 곡성군 곡성읍 구원리,1,50,120,90,79.49-83.18,,3,,,,,,,,,,,,,,,,,,,,,,,,,
402129010005,월봉우안2지구,월봉천,지방2급,좌,전라남도 곡성군 곡성읍 구원리,5,170,전라남도 곡성군 곡성읍 구원리,5,130,40,90,109.35-111.17,,3,,,,,,,,,,,,,,,,,,,,,,,,,
402129010006,월봉좌안1제,월봉천,지방2급,좌,전라남도 곡성군 곡성읍 월봉리,1,70,전라남도 곡성군 곡성읍 월봉리,0,60,210,90,72.49-80.20,,3,,,,,,,,,,,,,,,,,,,,,,,,,
402129010007,월봉좌안2제,월봉천,지방2급,좌,전라남도 곡성군 곡성읍 월봉리,2,65,전라남도 곡성군 곡성읍 월봉리,1,90,175,90,80.20-84.32,,3,,,,,,,,,,,,,,,,,,,,,,,,,
402129010008,월봉좌안3제,월봉천,지방2급,좌,전라남도 곡성군 곡성읍 월봉리,4,185,전라남도 곡성군 곡성읍 월봉리,2,79,506,90,84.32-85.90,,3,,,,,,,,,,,,,,,,,,,,,,,,,
402129010009,월봉좌안4제,월봉천,지방2급,좌,전라남도 곡성군 곡성읍 월봉리,6,135,전라남도 곡성군 곡성읍 월봉리,5,148,187,90,111.14-117.98,,3,,,,,,,,,,,,,,,,,,,,,,,,,
402129010010,월봉우안1제,월봉천,지방2급,좌,전라남도 곡성군 곡성읍 구원리,2,99,전라남도 곡성군 곡성읍 구원리,0,60,239,90,72.49-85.9,,3,,,,,,,,,,,,,,,,,,,,,,,,,
402129010011,월봉우안2제,월봉천,지방2급,좌,전라남도 곡성군 곡성읍 구원리,4,25,전라남도 곡성군 곡성읍 구원리,3,79,146,90,91.66-103.40,,3,,,,,,,,,,,,,,,,,,,,,,,,,
402129010012,월봉우안3제,월봉천,지방2급,좌,전라남도 곡성군 곡성읍 월봉리,6,135,전라남도 곡성군 곡성읍 구원리,5,78,257,90,107.55-117.98,,3,,,,,,,,,,,,,,,,,,,,,,,,,
402132010000,오곡1제,오곡천,지방2급,좌,전라남도 곡성군 오곡면 오지리,0,0,전라남도 곡성군 오곡면 승법리,10,0,1980,265,52.67-66.30,45-180,3,01:02.0,01:02.0,,,,,,,,,,,,,,,,,,,,,,,
402132020000,오곡2제,오곡천,지방2급,우,전라남도 곡성군 오곡면 오지리,0,0,전라남도 곡성군 오곡면 오지리,4,30,720,265,52.67-53.65,50-180,3,01:02.0,01:02.0,,,,,,,,,,,,,,,,,,,,,,,
402135010000,침곡좌안2제,침곡천,지방2급,좌,전라북도 곡성군오곡면,2,70,전라북도 곡성군오곡면,3,115,245,,,,4,,1:0.3~1:1.6,,,,,,,,,,,,,,,,,,,,,,,
402135020000,침곡우안1제,침곡천,지방2급,우,전라북도 곡성군오곡면,0,0,전라북도 곡성군오곡면,3,44,644,,,,4,,1:0.8~1:4.3,,,,,,,,,,,,,,,,,,,,,,,
402138010000,봉조좌안1제,봉조천,지방2급,좌,전라북도 곡성군오곡면,0,0,전라북도 곡성군오곡면,3,270,870,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
402138010001,봉조좌안2제,봉조천,지방2급,좌,전라북도 곡성군오곡면,4,0,전라북도 곡성군오곡면,16,178,2578,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
402138010002,봉조좌안3제,봉조천,지방2급,좌,전라북도 곡성군오곡면,17,69,전라북도 곡성군오곡면,18,170,301,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
402138010003,봉조좌안3제,봉조천,지방2급,좌,전라북도 곡성군오곡면,17,69,전라북도 곡성군오곡면,18,170,301,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
402138020000,봉조우안1제,봉조천,지방2급,우,전라북도 곡성군오곡면,0,0,전라북도 곡성군오곡면,5,0,1000,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
402138020001,봉조우안2제,봉조천,지방2급,우,전라북도 곡성군오곡면,5,190,전라북도 곡성군오곡면,9,0,610,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
402138020002,봉조우안3제,봉조천,지방2급,우,전라북도 곡성군오곡면,9,40,전라북도 곡성군오곡면,10,100,260,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
402138020003,봉조우안4제,봉조천,지방2급,우,전라북도 곡성군오곡면,11,110,전라북도 곡성군오곡면,16,178,1068,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
402139010000,선돌좌안제,보성강,지방2급,좌,전라남도 보성군 겸백면 도안리,-2,-95,전라남도 보성군 겸백면 도안리,-2,-160,65,1740,119.66-119.72,91-103,4,,,,,,,,,,,,,,,,,,,,,,,,,
402139010001,선돌우안제,보성강,지방2급,좌,전라남도 보성군 겸백면 석호리,-1,-180,전라남도 보성군 겸백면 석호리,-2,-160,108,1740,119.66-119.83,91-103,4,,,,,,,,,,,,,,,,,,,,,,,,,
402139010002,구룡제,보성강,지방2급,좌,전라남도 보성군 겸백면 남양리,5,110,전라남도 보성군 겸백면 남양리,4,55,255,1740,121.11-121.27,103-119,4,,,,,,,,,,,,,,,,,,,,,,,,,
402139010003,묘동제,보성강,지방2급,좌,전라남도 보성군 겸백면 남양리,15,158,전라남도 보성군 겸백면 남양리,13,0,558,1740,122.86-123.35,94-120,3,,,,,,,,,,,,,,,,,,,,,,,,,
402139010004,겸백좌안제,보성강,지방2급,좌,전라남도 보성군 겸백면 도안리,22,23,전라남도 보성군 겸백면 도안리,15,31,1392,,123.24-124.78,93-127,4,,,,,,,,,,,,,,,,,,,,,,,,,
402139010005,겸백우안제,보성강,지방2급,좌,전라남도 보성군 겸백면 남양리,22,65,전라남도 보성군 겸백면 남양리,16,105,1160,,123.52-124.79,93-127,4,,,,,,,,,,,,,,,,,,,,,,,,,
402139010006,보성(하류)좌1제,보성강,지방2급,좌,전라남도 보성군 겸백면 평호리 96,19,0,전라남도 보성군 겸백면 평호리 713-3,15,0,800,2075,120.37~119.62,99~130,,,,,,,,,,,,,,,,,,,,,,,,,,
402139010007,보성(상류)좌1제,보성강,지방2급,좌,전라남도 보성군 노동면 용호리 산83-1,38,198,전라남도 보성군 노동면 용호리 산82-2,38,78,120,1725,139.2~138.83,110,,,,,,,,,,,,,,,,,,,,,,,,,,
402139010008,보성(상류)좌2제,보성강,지방2급,좌,전라남도 보성군 노동면 용호리 산83-1,39,80,전라남도 보성군 노동면 용호리 산83-1,38,198,82,1725,139.41~139.11,105~110,,,,,,,,,,,,,,,,,,,,,,,,,,
402139010009,보성(상류)좌3제,보성강,지방2급,좌,전라남도 보성군 노동면 용호리 산83-1,39,114,전라남도 보성군 노동면 용호리 산83-1,39,80,34,1725,139.42~139.41,105,,,,,,,,,,,,,,,,,,,,,,,,,,
402139010010,보성(상류)좌4제,보성강,지방2급,좌,전라남도 보성군 노동면 감정리 165-2,46,0,전라남도 보성군 노동면 감정리 산19-1,45,113,87,1725,140.9~140.8,105~112,,,,,,,,,,,,,,,,,,,,,,,,,,
402139010011,보성1제,보성강,지방2급,좌,전라남도 보성군,13,0,전라남도 보성군,13,100,395,2645,115,,8,1:2.0,,,,,,,,,,,,,,,,,,,,,,,,
402139010012,평호1제,보성강,지방2급,좌,전라남도 보성군,24,300,전라남도 보성군,24,950,654,2175,118.77～119.79,,,1:2.0～3.0,,,,,,,,,,,,,,,,,,,,,,,,
402139010013,평호2제,보성강,지방2급,좌,전라남도 보성군,25,520,전라남도 보성군,26,600,1075,2175,120.15～122.39,,,1:1.5～2.0,,,,,,,,,,,,,,,,,,,,,,,,
402139010014,평호3제,보성강,지방2급,좌,전라남도 보성군,27,0,전라남도 보성군,28,900,1750,2175,119.07～122.83,,,1:1.5～3.0,,,,,,,,,,,,,,,,,,,,,,,,
402139010015,도안제,보성강,지방2급,좌,전라남도 보성군,30,900,전라남도 보성군,32,420,1351,2175,125.56～133.56,,,1:1.5～2.0,,,,,,,,,,,,,,,,,,,,,,,,
402139010016,용정제,보성강,지방2급,좌,전라남도 보성군,36,250,전라남도 보성군,37,680,1341,2095,129.38～136.94,,,1:1.5～3.0,,,,,,,,,,,,,,,,,,,,,,,,
402139010017,도개1제,보성강,지방2급,좌,전라남도 보성군,37,700,전라남도 보성군,38,900,1320,,130.07～134.04,,,0.00071759259259,,,,,,,,,,,,,,,,,,,,,,,,
402139010018,도개2제,보성강,지방2급,좌,전라남도 보성군,38,900,전라남도 보성군,40,140,1180,,,,,0.00071759259259,,,,,,,,,,,,,,,,,,,,,,,,
402139010019,광탄1제,보성강,지방2급,좌,전라남도 보성군,40,200,전라남도 보성군,41,364,1075,1700,133.27～136.90,,,1:1.5～3.0,,,,,,,,,,,,,,,,,,,,,,,,
402139010020,광탄2제,보성강,지방2급,좌,전라남도 보성군,41,910,전라남도 보성군,42,800,900,1700,130.43～136.88,,,1:1.5～3.0,,,,,,,,,,,,,,,,,,,,,,,,
402139010021,골통제,보성강,지방2급,좌,전라남도 보성군,43,530,전라남도 보성군,44,50,400,1485,136.77～141.58,,,1:1.0～2.0,,,,,,,,,,,,,,,,,,,,,,,,
402139010022,초전제,보성강,지방2급,좌,전라남도 보성군,44,480,전라남도 보성군,45,300,725,1485,137.49～139.43,,,1:1.0～2.0,,,,,,,,,,,,,,,,,,,,,,,,
402139010023,감정제,보성강,지방2급,좌,전라남도 보성군,46,650,전라남도 보성군,48,50,1300,1485,141.72～143.82,,,1:2.0～3.0,,,,,,,,,,,,,,,,,,,,,,,,
402139010024,옥마제,보성강,지방2급,좌,전라남도 보성군,49,0,전라남도 보성군,49,500,500,1485,144.23～146.79,,,1:2.0～3.0,,,,,,,,,,,,,,,,,,,,,,,,
402139010025,장평제,보성강,지방2급,좌,전라남도 보성군,50,50,전라남도 보성군,50,400,480,1485,145.31～145.92,,,1:1.5～2.0,1;1.5~1;2.0,,,,,,,,,,,,,,,,,,,,,,,
402139010026,보성2제,보성강,지방2급,좌,전라남도 보성군,50,500,전라남도 보성군,51,20,530,1445,146.03～146.82,,,1:2.0～3.0,1;1.5~1;2.0,,,,,,,,,,,,,,,,,,,,,,,
402139010027,내갈제,보성강,지방2급,좌,전라남도 보성군,52,820,전라남도 보성군,52,950,165,1445,150,,,1:2.0～3.0,1;0.5~1;1.0,,,,,,,,,,,,,,,,,,,,,,,
402139010028,녹양3제,보성강,지방2급,좌,전라남도 보성군,53,20,전라남도 보성군,54,100,950,1245,150.63～152.59,,,1:1.5～2.0,1;1.5~1;2.0,,,,,,,,,,,,,,,,,,,,,,,
402139010029,일지제,보성강,지방2급,좌,전라남도 보성군,54,650,전라남도 보성군,55,0,450,1245,153.16～154.65,,,0.00071759259259,1;1.5~1;2.0,,,,,,,,,,,,,,,,,,,,,,,
402139010030,미력1제,보성강,지방2급,좌,전라남도 보성군,55,300,전라남도 보성군,57,20,1638,1245,151.17～158.40,,,1:2.0～3.0,1;1.5~1;2.0,,,,,,,,,,,,,,,,,,,,,,,
402139010031,보성3제,보성강,지방2급,좌,전라남도 보성군,57,100,전라남도 보성군,57,850,836,710,154.41～157.42,,,1:2.0～3.0,1;1.5~1;2.0,,,,,,,,,,,,,,,,,,,,,,,
402139010032,미력3제,보성강,지방2급,좌,전라남도 보성군,57,900,전라남도 보성군,58,400,525,660,155.88～158.76,,,0.00071759259259,1;1.0~1;1.5,,,,,,,,,,,,,,,,,,,,,,,
402139010033,보성4제,보성강,지방2급,좌,전라남도 보성군,58,400,전라남도 보성군,59,500,1160,660,158.43～161.75,,,1:2.0～3.0,1;2.0,,,,,,,,,,,,,,,,,,,,,,,
402139010034,보성5제,보성강,지방2급,좌,전라남도 보성군,59,550,전라남도 보성군,59,900,330,,161.23～161.88,,,1:2.0～3.0,1;1.5~1;2.0,,,,,,,,,,,,,,,,,,,,,,,
402139010035,보성6제,보성강,지방2급,좌,전라남도 보성군,61,0,전라남도 보성군,63,500,2570,555,162.64～171.37,,,"옹벽,1:2.0～3.0",1;1.5~1;2.0,,,,,,,,,,,,,,,,,,,,,,,
402139010036,보성7제,보성강,지방2급,좌,전라남도 보성군,64,80,전라남도 보성군,65,120,1080,555,172.90～174.99,,,0.00071759259259,1;1.0~1;1.5,,,,,,,,,,,,,,,,,,,,,,,
402139010037,보성8제,보성강,지방2급,좌,전라남도 보성군,65,200,전라남도 보성군,67,100,1940,555,175.57～180.10,,,0.00071759259259,1;2.0,,,,,,,,,,,,,,,,,,,,,,,
402139010038,보성9제,보성강,지방2급,좌,전라남도 보성군,67,300,전라남도 보성군,69,200,1820,485,181.54～190.22,,,1:1.5～3.0,1:3,,,,,,,,,,,,,,,,,,,,,,,
402139010039,보성10제,보성강,지방2급,좌,전라남도 보성군,69,300,전라남도 보성군,69,900,615,210,189.45～193.47,,,1:1.5～2.0,1:1.5~1:2.0,,,,,,,,,,,,,,,,,,,,,,,
402139010040,보성11제,보성강,지방2급,좌,전라남도 보성군,69,950,전라남도 보성군,70,973,1010,,195.17～203.22,,,1:1.5～3.0,1:2.0~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
402139020000,보성(상류)우1제,보성강,지방2급,우,전라남도 보성군 노동면 감정리 291,45,190,전라남도 보성군 노동면 감정리 291,45,155,35,1725,140.9~140.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
402139020004,석호1제,보성강,지방2급,우,전라남도 보성군,25,100,전라남도 보성군,25,800,737,2175,116.37～120.92,,,1:1.5～3.0,1:2.5~1:3.0,,,,,,,,,,,,,,,,,,,,,,,
402139020005,석호3제,보성강,지방2급,우,전라남도 보성군,27,150,전라남도 보성군,28,180,1040,2175,120.60～126.76,,,1:1.5～2.0,1:2.0~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
402139020006,용산1제,보성강,지방2급,우,전라남도 보성군,31,230,전라남도 보성군,31,630,460,2175,125.28～126.43,,,1:1.5～2.0,1:2.5~1:3.0,,,,,,,,,,,,,,,,,,,,,,,
402139020007,용산2제,보성강,지방2급,우,전라남도 보성군,31,760,전라남도 보성군,32,350,700,2175,125.93～128.84,,,1:1.5～3.0,1:2.0~1:3.0,,,,,,,,,,,,,,,,,,,,,,,
402139020008,보성12제,보성강,지방2급,우,전라남도 보성군,36,550,전라남도 보성군,38,200,1650,,129.38～138.54,,,1:1.5～2.0,1:2.0~1:3.0,,,,,,,,,,,,,,,,,,,,,,,
402139020009,송림제,보성강,지방2급,우,전라남도 보성군,38,350,전라남도 보성군,39,630,1220,2075,130.16～134.04,,,1:1.0～3.0,1:2.5~1:3.0,,,,,,,,,,,,,,,,,,,,,,,
402139020010,덕림1제,보성강,지방2급,우,전라남도 보성군,39,630,전라남도 보성군,40,200,560,,132.36～136.71,,,1:1.5～2.0,1:2.5~1:3.0,,,,,,,,,,,,,,,,,,,,,,,
402139020011,덕림2제,보성강,지방2급,우,전라남도 보성군,40,200,전라남도 보성군,41,850,1800,1700,129.80～136.90,,,1:1.5～3.0,1:2.5~1:3.0,,,,,,,,,,,,,,,,,,,,,,,
402139020012,앞들제,보성강,지방2급,우,전라남도 보성군,42,250,전라남도 보성군,43,400,1175,,134.69～139.40,,,1:1.5～2.0,1:2.0~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
402139020013,돈다제,보성강,지방2급,우,전라남도 보성군,47,300,전라남도 보성군,50,470,2818,1485,142.11～151.38,,,1:1.5～3.0,1:2.0~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
402139020014,녹양1제,보성강,지방2급,우,전라남도 보성군,51,450,전라남도 보성군,52,220,780,1445,145.54～150.35,,,1:2.0～3.0,1:2.0~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
402139020015,녹양2제,보성강,지방2급,우,전라남도 보성군,52,500,전라남도 보성군,53,120,530,,146.56～151.41,,,0.00071759259259,1:2,,,,,,,,,,,,,,,,,,,,,,,
402139020016,무드미제,보성강,지방2급,우,전라남도 보성군,53,600,전라남도 보성군,54,200,710,1245,151.54～152.66,,,1:1.5～2.0,1:2.0~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
402139020017,광평제,보성강,지방2급,우,전라남도 보성군,54,520,전라남도 보성군,55,90,500,1245,152.96～164.42,,,0.00071759259259,1:2.5~1:3.0,,,,,,,,,,,,,,,,,,,,,,,
402139020018,미력2제,보성강,지방2급,우,전라남도 보성군,56,400,전라남도 보성군,58,600,2150,,154.41～159.20,,,1:1.5～3.0,1:2.0~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
402139020019,보성13제,보성강,지방2급,우,전라남도 보성군,58,600,전라남도 보성군,60,500,1920,,158.79～166.27,,,1:1.5～2.0,1:2.0~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
402139020020,보성14제,보성강,지방2급,우,전라남도 보성군,60,500,전라남도 보성군,61,480,850,555,162.55～165.92,,,1:1.5～2.0,1:1.5~1:2.0,,,,,,,,,,,,,,,,,,,,,,,
402139020021,보성15제,보성강,지방2급,우,전라남도 보성군,62,490,전라남도 보성군,63,520,1035,555,168.88～172.05,,,"옹벽,1:1.5～3.0",1:2.0~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
402139020022,보성16제,보성강,지방2급,우,전라남도 보성군,64,500,전라남도 보성군,65,150,645,555,172.89～175.42,,,"옹벽,1:1.5～2.0",1:1.5~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
402139020023,보성17제,보성강,지방2급,우,전라남도 보성군,65,200,전라남도 보성군,67,100,1920,555,175.57～180.21,,,"옹벽,1:1.5～2.0",1:2.0~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
402139020024,보성18제,보성강,지방2급,우,전라남도 보성군,67,200,전라남도 보성군,69,300,2150,,179.03～190.22,,,1:1.0～3.0,1:1.5~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
402139020025,보성19제,보성강,지방2급,우,전라남도 보성군,69,300,전라남도 보성군,69,770,445,210,189.45～193.01,,,1:1.5～3.0,1:1.0~1:1.5,,,,,,,,,,,,,,,,,,,,,,,
402139020026,보성20제,보성강,지방2급,우,전라남도 보성군,70,350,전라남도 보성군,70,850,527,110,198.64～202.48,,,1:1.5～2.0,1:1.5~1:2.0,,,,,,,,,,,,,,,,,,,,,,,
402140010000,용반제,용반천,지방2급,좌,전라남도 보성군 웅치면,0,0,전라남도 보성군 웅치면,1,280,1260,,193.74～207.41,,,1:1.5～2.0,1:1.5~1:2.0,,,,,,,,,,,,,,,,,,,,,,,
402140020000,중산제,용반천,지방2급,우,전라남도 보성군 웅치면,0,0,전라남도 보성군 웅치면,1,200,1200,,193.74～206.89,,,1:1.0～2.0,1:1.0~1:1.5,,,,,,,,,,,,,,,,,,,,,,,
402141010000,중산좌안제,대산천,지방2급,좌,전라남도 보성군 웅치면 대산리,18,0,전라남도 보성군 웅치면 중산리,0,0,1800,180,189.03-208.18,29-67,3,,,,,,,,,,,,,,,,,,,,,,,,,
402141010001,대산제,대산천,지방2급,좌,전라남도 보성군 웅치면 대산리,27,37,전라남도 보성군 웅치면 대산리,22,60,477,129,214.36-221.86,20.5-30.5,3,,,,,,,,,,,,,,,,,,,,,,,,,
402141010002,중산우안1제,대산천,지방2급,좌,전라남도 보성군 웅치면 중산리,17,50,전라남도 보성군 웅치면 중산리,0,0,1750,180,189.03-207.79,29-67,3,,,,,,,,,,,,,,,,,,,,,,,,,
402141010003,중산우안2제,대산천,지방2급,좌,전라남도 보성군 웅치면 대산리,30,0,전라남도 보성군 웅치면 중산리,22,0,800,129,213.60-226.42,13-30.5,3,,,,,,,,,,,,,,,,,,,,,,,,,
402141010004,대산좌1제,대산천,지방2급,좌,전라남도 보성군 웅치면,1,800,전라남도 보성군 웅치면,2,270,470,,209.94～217.33,,,1:2.0～3.0,1:2,,,,,,,,,,,,,,,,,,,,,,,
402141010005,대산좌2제,대산천,지방2급,좌,전라남도 보성군 웅치면,2,740,전라남도 보성군 웅치면,3,60,280,,221.91～228.80,,,1:1.0～2.0,1:2,,,,,,,,,,,,,,,,,,,,,,,
402142010000,강산1제,구암천,지방2급,좌,전라남도 보성군 웅치면,0,0,전라남도 보성군 웅치면,0,950,950,,180.95～186.11,,,1:0.4～3.0,1:2,,,,,,,,,,,,,,,,,,,,,,,
402142010001,구암제,구암천,지방2급,좌,전라남도 화순군 동복면,0,510,전라남도 화순군 동복면,0,880,366,,134.29~143.16,,,1:2.0,1:2,,,,,,,,,,,,,,,,,,,,,,,
402142010002,구암좌1제,구암천,지방2급,좌,전라남도 보성군 웅치면,1,50,전라남도 보성군 웅치면,2,400,1430,,188.30～209.10,,,1:0.4～2.0,1:2,,,,,,,,,,,,,,,,,,,,,,,
402142020000,구암우1,구암천,지방2급,우,전라남도 보성군 웅치면 강산리,0,,전라남도 보성군 웅치면 강산리,1,20,220,67,180.27,,3,1:02,1:02,,,,,,,,,,,,,,,,,,,,,,,
